    car_id,make_name,model_name,year,price,mileage,color,body_shape,transmission,fuel_type,engine_capacity,governorate,dealer_name,is_dealer,lowest_monthly_installment,is_downpayment,downpayment_amount,contact_downpayment_amount,in_warranty,imported,factory_paint,almost_new,crashes,first_owner,agency_maintenance,new_tires,new_brake_pads,recent_maintenance,seller_owned_license,protection_film,nano_ceramic,for_exchange,taxi,for_disabled,installments_continued,scraped_at
442,DS,DS 7,2019,1250000,253000,Black,SUV,Automatic,Gas,1600 CC,Giza,,false,0,false,,,true,false,true,false,false,true,false,true,false,false,true,false,false,false,false,false,false,Sun Jul 12 2026 13:44:20 GMT+0300 (Eastern European Summer Time)
443,Renault,Megane,2021,860000,80000,Dark Grey,Sedan,Automatic,Gas,1600 CC,Cairo,,false,13912,false,,430000,false,false,true,false,false,true,true,true,true,true,true,false,false,false,false,false,false,Sun Jul 12 2026 13:44:21 GMT+0300 (Eastern European Summer Time)
444,Mercedes,E300,2017,2900000,52000,Silver,Sedan,Automatic,Gas,2000 CC,Giza,,false,46912,false,,1450000,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:21 GMT+0300 (Eastern European Summer Time)
445,Opel,Astra,2017,655000,225000,Green,Sedan,Automatic,Gas,1600 CC,Cairo,,false,0,false,,,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,Sun Jul 12 2026 13:44:21 GMT+0300 (Eastern European Summer Time)
446,Toyota,Yaris,2015,580000,288000,Gray,Sedan,Automatic,Gas,1500 CC,Cairo,,false,0,false,,,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,Sun Jul 12 2026 13:44:21 GMT+0300 (Eastern European Summer Time)
447,Volvo,XC 60,2019,1950000,270000,Black,SUV,Automatic,Gas,2000 CC,Giza,,false,0,false,,,false,false,true,false,false,false,false,true,true,true,true,false,false,false,false,false,false,Sun Jul 12 2026 13:44:21 GMT+0300 (Eastern European Summer Time)
448,Skoda,Octavia A8,2024,1680000,29000,Black,Sedan,Automatic,Gas,1400 CC,Cairo,,false,27177,false,,840000,false,false,true,false,false,true,true,false,false,false,true,false,false,false,false,false,false,Sun Jul 12 2026 13:44:21 GMT+0300 (Eastern European Summer Time)
449,Opel,Astra,2018,640000,165000,Gray,Sedan,Automatic,Gas,1600 CC,Cairo,,false,0,false,,,false,false,true,false,false,false,true,false,false,false,true,false,false,false,false,false,false,Sun Jul 12 2026 13:44:21 GMT+0300 (Eastern European Summer Time)
450,Jeep,Cherokee,1993,310000,260000,Green,SUV,Manual,Gas,2500 CC,Giza,,false,0,false,,,false,false,true,false,false,false,false,true,false,false,true,false,false,false,false,false,false,Sun Jul 12 2026 13:44:22 GMT+0300 (Eastern European Summer Time)
451,Peugeot,3008,2025,2250000,2125,Baby Blue,Hatchback,Automatic,Gas,1500 CC,Dakahlia,,false,36398,false,,1125000,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:22 GMT+0300 (Eastern European Summer Time)
452,DS,DS 4,2023,1600000,63000,White,SUV,Automatic,Gas,1600 CC,Cairo,,false,25883,false,,800000,true,false,true,false,false,false,true,true,true,true,true,true,false,false,false,false,false,Sun Jul 12 2026 13:44:22 GMT+0300 (Eastern European Summer Time)
453,Hyundai,Verna,2009,290000,180000,Black,Sedan,Automatic,Natural Gas,1600 CC,,,false,0,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:22 GMT+0300 (Eastern European Summer Time)
454,Renault,Fluence,2014,490000,207000,Gold,Sedan,Automatic,Gas,1600 CC,Giza,,false,0,false,,,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,Sun Jul 12 2026 13:44:22 GMT+0300 (Eastern European Summer Time)
455,Speranza,Tiggo,2019,560000,230,Gray,SUV,Automatic,Gas,1600 CC,Cairo,,false,9059,false,,280000,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:22 GMT+0300 (Eastern European Summer Time)
456,Daewoo,Juliet,2005,300000,250000,Black,Hatchback,Manual,Gas,1500 CC,Sohag,,false,0,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:22 GMT+0300 (Eastern European Summer Time)
457,Chevrolet,Optra,2011,325000,220,Silver,Sedan,Automatic,Gas,1500 CC,Cairo,,false,0,false,,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:22 GMT+0300 (Eastern European Summer Time)
458,Mitsubishi,Eclipse,2021,100020,80000,Gray,SUV,CVT,Gas,1500 CC,Cairo,,false,1618,false,,50010,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:23 GMT+0300 (Eastern European Summer Time)
459,Daewoo,Lanos,2014,200000,250000,Maroon,Sedan,Manual,Gas,1500 CC,Cairo,,false,0,false,,,false,false,false,true,false,false,false,true,true,false,true,false,false,false,false,false,false,Sun Jul 12 2026 13:44:23 GMT+0300 (Eastern European Summer Time)
460,Citroen,C-Elysee,2021,580000,150000,Gray,Sedan,Automatic,Gas,1600 CC,Cairo,,false,9382,false,,290000,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:23 GMT+0300 (Eastern European Summer Time)
461,BMW,740Li,2009,1000000,224,Black,Sedan,Automatic,Gas,4400 CC,Port Said,,false,0,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:23 GMT+0300 (Eastern European Summer Time)
462,Chery,Tiggo,2023,740000,41000,Black,SUV,Automatic,Gas,1600 CC,Cairo,,false,11971,false,,370000,true,false,true,true,false,false,true,false,false,true,true,false,false,false,false,false,false,Sun Jul 12 2026 13:44:23 GMT+0300 (Eastern European Summer Time)
463,Daewoo,Juliet,2002,285000,350000,Silver,Hatchback,Manual,Gas,1500 CC,El Beheira,,false,0,false,,,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:23 GMT+0300 (Eastern European Summer Time)
464,Toyota,Corolla,2021,970000,280000,Gray,Sedan,Automatic,Gas,1600 CC,Cairo,,false,0,false,,,false,false,true,false,false,,,,,,,,,true,false,false,false,Sun Jul 12 2026 13:44:23 GMT+0300 (Eastern European Summer Time)
465,Mitsubishi,Lancer,2015,580000,190000,Red,Sedan,Automatic,Gas,1600 CC,Asyut,,false,0,false,,,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:23 GMT+0300 (Eastern European Summer Time)
466,Volkswagen,CC,1989,140000,999999,Baby Blue,Hatchback,Manual,Gas,1300 CC,Alexandria,,false,0,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:24 GMT+0300 (Eastern European Summer Time)
467,GAC,EMPOW,2024,1000000,37000,Gray,Sedan,Automatic,Gas,1500 CC,Alexandria,,false,16177,false,,500000,true,false,true,true,false,true,true,false,false,false,true,false,true,false,false,false,false,Sun Jul 12 2026 13:44:24 GMT+0300 (Eastern European Summer Time)
468,Nissan,Sentra,2018,780000,17000,Beige,Sedan,Automatic,Gas,1600 CC,Cairo,,false,12618,false,,390000,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:24 GMT+0300 (Eastern European Summer Time)
469,Hyundai,I10,2010,290000,160000,Navy Blue,Hatchback,Manual,Gas,1100 CC,Giza,,false,0,false,,,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,Sun Jul 12 2026 13:44:24 GMT+0300 (Eastern European Summer Time)
470,Ford,Focus,2021,860000,90000,Red,Hatchback,Automatic,Gas,1500 CC,Cairo,,false,13912,false,,430000,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:24 GMT+0300 (Eastern European Summer Time)
471,Opel,Adam,2013,510000,270000,Red,Sedan,Automatic,Gas,1600 CC,Cairo,,false,0,false,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:25 GMT+0300 (Eastern European Summer Time)
472,Hyundai,IX 35,2013,850000,130,Black,SUV,Automatic,Gas,1600 CC,Alexandria,,false,0,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:25 GMT+0300 (Eastern European Summer Time)
473,Nissan,Sunny,2009,450000,197000,Silver,Sedan,Automatic,Gas,1600 CC,Kafr El Sheikh,,false,0,false,,,false,false,false,false,false,true,false,true,true,false,true,false,false,false,false,false,false,Sun Jul 12 2026 13:44:25 GMT+0300 (Eastern European Summer Time)
474,Opel,Grand Land,2025,1850000,900,Silver,SUV,Automatic,Gas,1600 CC,Asyut,,false,29927,false,,925000,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:25 GMT+0300 (Eastern European Summer Time)
475,Peugeot,5008,2023,1900000,110000,Blue,SUV,Automatic,Gas,1600 CC,Dakahlia,,false,30736,false,,950000,false,true,true,false,false,true,true,true,false,true,true,true,true,false,false,false,false,Sun Jul 12 2026 13:44:25 GMT+0300 (Eastern European Summer Time)
476,Hyundai,Excel,1994,120000,260000,Green,Hatchback,Manual,Gas,1300 CC,Qalyubia,,false,0,false,,,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:25 GMT+0300 (Eastern European Summer Time)
477,Renault,Sandero Stepway,2021,645000,72000,Black,SUV,Automatic,Gas,1600 CC,Giza,,false,10434,false,,322500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:25 GMT+0300 (Eastern European Summer Time)
478,Geely,Pandino,2013,290000,88000,Blue,Hatchback,Automatic,Gas,1500 CC,Alexandria,,false,0,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:25 GMT+0300 (Eastern European Summer Time)
479,Renault,Megane,2022,740000,150000,Gray,Sedan,CVT,Gas,1600 CC,Cairo,,false,11971,false,,370000,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:25 GMT+0300 (Eastern European Summer Time)
480,Renault,Scenic,2005,320000,142000,Gray,SUV,Automatic,Gas,1600 CC,Giza,,false,0,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:26 GMT+0300 (Eastern European Summer Time)
481,Nissan,Qashqai,2013,510000,155000,Gray,SUV,Automatic,Gas,1600 CC,Cairo,,false,0,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:26 GMT+0300 (Eastern European Summer Time)
482,Lada,Granta,2020,325000,109000,Blue,Sedan,Manual,Gas,1600 CC,Sohag,,false,5257,false,,162500,false,false,true,false,false,false,false,true,true,false,true,false,false,false,false,false,false,Sun Jul 12 2026 13:44:26 GMT+0300 (Eastern European Summer Time)
483,Fiat,Tipo,2021,830000,83000,Dark Grey,Sedan,Automatic,Gas,1600 CC,Cairo,,false,13427,false,,415000,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:26 GMT+0300 (Eastern European Summer Time)
484,Skoda,Octavia,2022,1350000,130000,Black,Sedan,Automatic,Gas,1400 CC,Giza,,false,21839,false,,675000,false,false,false,false,false,true,true,false,false,false,false,true,false,false,false,false,false,Sun Jul 12 2026 13:44:26 GMT+0300 (Eastern European Summer Time)
485,Chery,Tiggo 4 PRO,2025,960000,6500,Maroon,SUV,Automatic,Gas,1500 CC,Cairo,,false,15530,false,,480000,true,false,true,true,false,true,true,false,false,false,true,false,false,false,false,false,false,Sun Jul 12 2026 13:44:26 GMT+0300 (Eastern European Summer Time)
486,Hyundai,Getz,2008,430000,186000,Baby Blue,Hatchback,Automatic,Gas,1600 CC,Cairo,,false,0,false,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:26 GMT+0300 (Eastern European Summer Time)
487,Skoda,Octavia A8,2022,1500000,130000,Dark Grey,Sedan,Automatic,Gas,1400 CC,Cairo,,false,0,false,,800000,false,false,false,false,false,true,true,false,false,true,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:26 GMT+0300 (Eastern European Summer Time)
488,Citroen,C4 X,2025,1250000,23000,Black,Sedan,Automatic,Gas,1200 CC,Cairo,,false,20221,false,,625000,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:27 GMT+0300 (Eastern European Summer Time)
489,Honda,CR-V,1999,300000,360,Silver,Hatchback,Automatic,Gas,2000 CC,Cairo,,false,0,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:27 GMT+0300 (Eastern European Summer Time)
490,BYD,F3,2025,650000,7625,Maroon,Sedan,Manual,Gas,1500 CC,Cairo,,false,10515,false,,325000,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:27 GMT+0300 (Eastern European Summer Time)
491,Mercedes,S320,2001,746000,250,Gray,Sedan,Automatic,Gas,3000 CC,Eastern,,false,0,false,,,false,false,false,false,false,false,false,false,false,true,true,false,false,true,false,false,false,Sun Jul 12 2026 13:44:27 GMT+0300 (Eastern European Summer Time)
492,Subaru,XV,2015,775000,197000,Silver,SUV,Automatic,Gas,1600 CC,Cairo,,false,0,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:27 GMT+0300 (Eastern European Summer Time)
493,Chery,A11,2005,105000,200000,Black,Sedan,Automatic,Gas,2000 CC,Cairo,,false,0,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,Sun Jul 12 2026 13:44:27 GMT+0300 (Eastern European Summer Time)
494,Kia,Picanto,2009,375000,72000,Black,Hatchback,Manual,Gas,1100 CC,Giza,,false,0,false,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:27 GMT+0300 (Eastern European Summer Time)
495,Chery,Tiggo 4 PRO,2025,920000,18000,Red,SUV,Automatic,Gas,1500 CC,Cairo,,false,14883,false,,460000,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:28 GMT+0300 (Eastern European Summer Time)
496,Seat,Leon,2024,1450000,21000,Blue,Hatchback,Dual Clutch,Gas,1400 CC,Cairo,,false,23456,false,,725000,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:28 GMT+0300 (Eastern European Summer Time)
497,Suzuki,Grand Vitara,2006,320000,135000,Black,Hatchback,Manual,Gas,1600 CC,Giza,,false,0,false,,,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,Sun Jul 12 2026 13:44:28 GMT+0300 (Eastern European Summer Time)
498,Nissan,Sentra,2016,625000,95000,Gray,Sedan,Automatic,Gas,1600 CC,Alexandria,,false,10110,false,,312500,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:28 GMT+0300 (Eastern European Summer Time)
499,Chery,Tiggo 3,2023,700000,86000,Gray,SUV,CVT,Gas,1600 CC,Cairo,,false,11324,false,,350000,false,false,true,false,false,true,true,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:28 GMT+0300 (Eastern European Summer Time)
500,Mitsubishi,Lancer,2014,500000,260000,Silver,Sedan,Automatic,Gas,1600 CC,Giza,,false,0,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:28 GMT+0300 (Eastern European Summer Time)
501,Peugeot,3008,2023,1750000,143000,Black,SUV,Automatic,Gas,1600 CC,Cairo,,false,28309,false,,875000,false,true,true,false,false,true,false,false,true,true,true,false,false,false,false,false,false,Sun Jul 12 2026 13:44:28 GMT+0300 (Eastern European Summer Time)
502,Jeep,Grand Cherokee,2016,1550000,194000,Black,SUV,Automatic,Gas,5700 CC,Cairo,,false,0,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:28 GMT+0300 (Eastern European Summer Time)
503,Volkswagen,Tiguan,2018,1850000,90000,Silver,SUV,Automatic,Gas,1400 CC,Giza,,false,29927,false,,925000,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:29 GMT+0300 (Eastern European Summer Time)
504,Chevrolet,Optra,2020,560000,92000,Black,Sedan,Automatic,Gas,1500 CC,Alexandria,,false,0,false,,285000,false,false,true,false,false,false,true,true,true,true,true,false,false,false,false,false,false,Sun Jul 12 2026 13:44:29 GMT+0300 (Eastern European Summer Time)
505,Mercedes,GLC 300 COUPE,2025,5500000,21000,Black,Coupe,Automatic,Hybrid,2000 CC,Cairo,,false,88972,false,,2750000,true,false,true,true,false,true,true,false,false,true,true,true,false,false,false,false,false,Sun Jul 12 2026 13:44:29 GMT+0300 (Eastern European Summer Time)
506,Subaru,XV,2014,670000,220000,Silver,Hatchback,Automatic,Gas,1600 CC,Cairo,,false,0,false,,,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:29 GMT+0300 (Eastern European Summer Time)
507,Mitsubishi,Eclipse,2020,1020000,160000,Gray,Hatchback,Automatic,Gas,1500 CC,Cairo,,false,0,false,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:29 GMT+0300 (Eastern European Summer Time)
508,Mercedes,B 180,2015,870000,155000,Brown,Hatchback,Automatic,Gas,1500 CC,Cairo,,false,0,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:29 GMT+0300 (Eastern European Summer Time)
509,Kia,Grand Cerato,2023,1100000,93000,Black,Sedan,Automatic,Gas,1600 CC,Giza,,false,17794,false,,550000,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:29 GMT+0300 (Eastern European Summer Time)
510,Mazda,3,2020,900000,160000,Red,Sedan,Automatic,Gas,1600 CC,Cairo,,false,0,false,,,false,false,true,false,false,true,true,false,false,true,true,false,false,false,false,false,false,Sun Jul 12 2026 13:44:29 GMT+0300 (Eastern European Summer Time)
511,Mitsubishi,Attrage,2023,640000,31000,Silver,Sedan,CVT,Gas,1200 CC,Giza,,false,10353,false,,320000,false,false,true,false,false,true,true,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:29 GMT+0300 (Eastern European Summer Time)
512,Mini,Cooper,2007,500000,210000,Gold,Coupe,Automatic,Gas,1600 CC,Cairo,,false,0,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,Sun Jul 12 2026 13:44:30 GMT+0300 (Eastern European Summer Time)
513,Toyota,Land cruiser,2021,7700000,62000,White,SUV,Automatic,Gas,5700 CC,Giza,Bakr auto,true,124561,true,1925000,3850000,,false,false,false,false,,,,,,,,,false,false,false,false,Sun Jul 12 2026 13:44:30 GMT+0300 (Eastern European Summer Time)
514,MG,HS,2021,1050000,75000,Red,SUV,Automatic,Gas,1500 CC,Qalyubia,,false,16986,false,,525000,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:30 GMT+0300 (Eastern European Summer Time)
515,BAIC,U5 Plus,2026,850000,9000,Black,Sedan,CVT,Gas,1500 CC,Cairo,,false,13750,false,,425000,true,false,true,true,false,true,true,false,false,false,true,false,false,false,false,false,false,Sun Jul 12 2026 13:44:30 GMT+0300 (Eastern European Summer Time)
517,Toyota,Rush,2021,1050000,140000,Brown,SUV,Automatic,Gas,1500 CC,Cairo,EL MAALM,true,16986,true,210000,525000,true,false,true,true,false,,,,,,,,,true,false,false,false,Sun Jul 12 2026 13:44:30 GMT+0300 (Eastern European Summer Time)
518,Mercedes,E320,2004,1020000,190000,Champagne,Sedan,Automatic,Gas,3200 CC,Cairo,EL MAALM,true,0,false,,,true,false,true,true,false,,,,,,,,,true,false,false,false,Sun Jul 12 2026 13:44:30 GMT+0300 (Eastern European Summer Time)
519,Fiat,500X,2024,895000,49000,Blue,SUV,Automatic,Gas,1400 CC,Cairo,EL MAALM,true,14478,true,179000,447500,,false,false,false,false,,,,,,,,,false,false,false,false,Sun Jul 12 2026 13:44:31 GMT+0300 (Eastern European Summer Time)
520,Mercedes,CLA 180,2019,1425000,155000,Black,Sedan,Automatic,Gas,1300 CC,Cairo,EL MAALM,true,0,true,285000,,,false,true,true,false,,,,,,,,,true,false,false,false,Sun Jul 12 2026 13:44:31 GMT+0300 (Eastern European Summer Time)
521,Hyundai,Elantra CN7,2021,1220000,39000,Silver,Sedan,Automatic,Gas,1600 CC,Cairo,EL MAALM,true,19736,true,244000,610000,true,false,true,true,false,,,,,,,,,true,false,false,false,Sun Jul 12 2026 13:44:31 GMT+0300 (Eastern European Summer Time)
522,Mercedes,E 250,2011,1400000,230000,Black,Sedan,Automatic,Gas,1800 CC,Giza,,false,0,false,,,false,false,true,false,false,false,false,true,false,true,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:32 GMT+0300 (Eastern European Summer Time)
523,Hyundai,Matrix,2006,500000,95000,Gold,SUV,Automatic,Gas,1600 CC,Cairo,,false,0,false,,,false,false,false,false,false,false,false,true,false,true,true,false,false,false,false,false,false,Sun Jul 12 2026 13:44:32 GMT+0300 (Eastern European Summer Time)
524,Peugeot,2008,2019,720000,200000,Dark Grey,Hatchback,Automatic,Gas,1600 CC,Giza,,false,0,false,,,false,false,true,true,false,true,true,false,false,true,true,false,false,false,false,false,false,Sun Jul 12 2026 13:44:32 GMT+0300 (Eastern European Summer Time)
525,Mercedes,A200,2020,1650000,177000,Black,Sedan,Automatic,Gas,1300 CC,Giza,,false,0,false,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:32 GMT+0300 (Eastern European Summer Time)
526,Peugeot,508,2014,540000,305000,Dark Grey,Sedan,Automatic,Gas,1600 CC,Cairo,,false,0,false,,,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:32 GMT+0300 (Eastern European Summer Time)
527,Toyota,Yaris,2006,450000,111000,Gold,Sedan,Manual,Gas,1300 CC,Cairo,,false,0,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:32 GMT+0300 (Eastern European Summer Time)
528,Hyundai,Elantra HD,2021,680000,508000,Silver,Sedan,Automatic,Gas,1600 CC,Cairo,,false,0,false,,,false,false,true,false,false,true,false,false,false,false,true,false,false,false,false,false,false,Sun Jul 12 2026 13:44:32 GMT+0300 (Eastern European Summer Time)
529,Suzuki,Grand Vitara,2024,1400000,29500,White,SUV,Automatic,Gas,1500 CC,Cairo,,false,22647,false,,700000,false,true,false,false,false,true,true,false,false,false,true,false,false,false,false,false,false,Sun Jul 12 2026 13:44:32 GMT+0300 (Eastern European Summer Time)
530,Volvo,XC 90,2023,3775000,47000,Silver,SUV,Automatic,Gas,2000 CC,Cairo,,false,61067,false,,1887500,false,false,true,false,false,true,true,true,false,false,false,false,true,false,false,false,false,Sun Jul 12 2026 13:44:32 GMT+0300 (Eastern European Summer Time)
531,Volvo,XC 90,2021,2600000,107000,Navy Blue,SUV,Automatic,Gas,2000 CC,Cairo,,false,42059,false,,1300000,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:32 GMT+0300 (Eastern European Summer Time)
532,Geely,GX3 PRO,2024,690000,76000,Gold,SUV,Automatic,Gas,1500 CC,Cairo,,false,11162,false,,345000,true,false,true,false,false,true,true,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:32 GMT+0300 (Eastern European Summer Time)
533,Hyundai,Elantra HD,2019,690000,200000,White,Sedan,Automatic,Gas,1600 CC,Dakahlia,,false,0,false,,,false,false,true,false,false,true,false,true,true,false,true,false,false,false,false,false,false,Sun Jul 12 2026 13:44:33 GMT+0300 (Eastern European Summer Time)
534,Mercedes,C180,2013,1299000,400000,White,Sedan,Manual,Gas,1600 CC,Cairo,,false,0,false,,,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,Sun Jul 12 2026 13:44:33 GMT+0300 (Eastern European Summer Time)
535,Seat,Tarraco,2023,1800000,60000,Blue,SUV,Automatic,Gas,1400 CC,Cairo,,false,29118,false,,900000,true,false,true,true,false,true,true,false,false,false,true,true,true,false,false,false,false,Sun Jul 12 2026 13:44:33 GMT+0300 (Eastern European Summer Time)
536,Mercedes,S500,2021,9485000,20000,Gray,Sedan,Automatic,Gas,3000 CC,Alexandria,Teacher motors,true,153436,true,948500,4742500,true,false,true,true,false,true,true,true,false,true,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:33 GMT+0300 (Eastern European Summer Time)
537,Renault,Megane,2018,680000,110000,Navy Blue,Sedan,Automatic,Gas,1600 CC,Cairo,,false,11000,false,,340000,false,false,false,false,false,,,,,,,,,false,false,false,false,Sun Jul 12 2026 13:44:33 GMT+0300 (Eastern European Summer Time)
538,Bentley,Bentiaga,2021,17885000,50000,White,SUV,Automatic,Hybrid,4000 CC,Giza,Teacher motors,true,289320,true,1788500,8942500,false,true,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,Sun Jul 12 2026 13:44:33 GMT+0300 (Eastern European Summer Time)
539,Range Rover,Sport,2021,4690000,43000,Black,SUV,Automatic,Hybrid,2000 CC,Cairo,,false,75869,false,,2345000,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:33 GMT+0300 (Eastern European Summer Time)
540,Mercedes,S500,2021,8250000,20000,Black,Sedan,Automatic,Gas,3000 CC,Cairo,MACAN Automotive,true,133458,false,,4125000,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:33 GMT+0300 (Eastern European Summer Time)
541,Mercedes,Gle 450,2021,4550000,70000,Navy Blue,SUV,Automatic,Gas,3000 CC,Cairo,MACAN Automotive,true,73604,false,,2275000,false,false,true,true,false,,,,,,,,,false,false,false,false,Sun Jul 12 2026 13:44:34 GMT+0300 (Eastern European Summer Time)
542,Chevrolet,Optra,2021,570000,90000,Black,Sedan,Automatic,Gas,1500 CC,Giza,Zayed Auto,true,9221,true,142500,285000,,false,true,false,false,,,,,,,,,false,false,false,false,Sun Jul 12 2026 13:44:34 GMT+0300 (Eastern European Summer Time)
543,Avatr,12,2025,3685000,3000,Gray,Hatchback,Automatic,Electric,,Giza,Teacher motors,true,0,false,,,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,false,false,Sun Jul 12 2026 13:44:34 GMT+0300 (Eastern European Summer Time)
544,Range Rover,Sport,2019,5500000,45000,Black,SUV,Automatic,Gas,2000 CC,Cairo,Teacher motors,true,0,true,550000,,false,false,true,false,false,false,true,false,false,true,false,true,true,true,false,false,false,Sun Jul 12 2026 13:44:34 GMT+0300 (Eastern European Summer Time)
545,Hyundai,Solaris,2017,670000,134000,Red,Hatchback,Automatic,Gas,1400 CC,Cairo,,false,10838,false,,335000,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:44:34 GMT+0300 (Eastern European Summer Time)
